haut_tot,haut_tronc,tronc_diam,age_estim,ratio_h_d,nb_voisins_20m,nb_voisins_50m,nb_voisins_100m,dist_plus_proche,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,remarquable,clc_quartier,y
7.0,3.0,50.0,15.0,14.0,5,26,60,5.815364485660881,jeune,c'ep'ee,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,44.0,15.0,13.636363636363637,9,24,58,8.214705850508722,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,44.0,15.0,15.909090909090908,7,24,60,4.780002219972613,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,44.0,15.0,15.909090909090908,8,23,58,3.5063568683854114,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.0,100.0,15.0,12.0,9,22,61,3.5063568683854114,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.0,120.0,15.0,10.0,7,20,60,3.298768159089043,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,39.0,15.0,15.384615384615383,6,20,60,3.298768159089043,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,45.0,15.0,13.333333333333332,5,20,59,4.424835812902455,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,3.0,54.0,15.0,22.22222222222222,6,19,60,4.424835812902455,jeune,c'ep'ee,gazon,groupe,non,non,quartier du vermandois,0
10.0,2.0,118.0,15.0,8.474576271186441,4,16,58,8.428617472650812,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,2.5,42.0,15.0,21.42857142857143,4,17,57,8.428617472650812,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,2.0,75.0,15.0,14.666666666666666,2,17,61,13.419929684306805,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,3.0,46.0,15.0,21.73913043478261,5,14,76,3.107874825538365,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,44.0,15.0,18.181818181818183,5,14,77,3.107874825538365,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.5,60.0,15.0,13.333333333333334,4,27,91,10.348170553138273,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,1.5,60.0,15.0,11.666666666666668,8,36,102,5.195494478865471,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,116.0,15.0,6.8965517241379315,11,35,103,5.195494478865471,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,50.0,15.0,16.0,14,39,114,3.581526536188709,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,40.0,15.0,17.5,14,41,114,3.581526536188709,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,2.0,108.0,15.0,9.25925925925926,11,47,122,5.350392476200679,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,41.0,15.0,17.073170731707318,12,53,131,2.485701848358692,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,46.0,15.0,15.217391304347826,11,53,133,2.485701848358692,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,2.0,120.0,15.0,8.333333333333334,11,55,139,2.3143947892759633,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,65.0,15.0,13.846153846153845,11,59,140,2.3143947892759633,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,97.0,15.0,7.216494845360825,10,61,144,5.603546388899024,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,40.0,15.0,17.5,13,57,161,4.0880848524768165,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,44.0,15.0,18.181818181818183,15,57,168,3.47696678832011,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,1.5,108.0,15.0,9.25925925925926,17,54,167,3.47696678832011,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,40.0,15.0,22.5,17,52,175,2.6796380671280544,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,43.0,15.0,16.27906976744186,24,53,186,4.506339862999102,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.0,120.0,15.0,10.0,21,52,190,4.506339862999102,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,69.0,15.0,10.144927536231885,20,57,205,6.7888768360004095,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,95.0,15.0,9.473684210526317,11,54,175,5.427639410594887,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,3.0,52.0,15.0,21.153846153846153,12,55,173,4.1908104729808935,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,3.0,67.0,15.0,14.925373134328357,14,55,166,4.1908104729808935,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,91.0,15.0,7.692307692307692,1,11,68,16.427335718165555,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,88.0,15.0,7.954545454545454,2,11,84,7.930656113967647,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,91.0,15.0,7.692307692307692,2,11,90,7.930656113967647,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,91.0,15.0,7.692307692307692,3,19,103,5.596979894376887,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,90.0,15.0,7.777777777777778,3,21,106,5.596979894376887,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,83.0,15.0,8.433734939759036,4,29,112,7.530845674455527,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,100.0,15.0,7.0,4,30,112,8.425307213835842,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,86.0,15.0,8.13953488372093,4,40,119,6.872217855222451,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,90.0,15.0,7.777777777777778,4,37,122,6.872217855222451,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,99.0,15.0,7.070707070707071,8,48,133,5.682964129492495,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,98.0,15.0,7.142857142857143,7,47,138,5.682964129492495,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,87.0,15.0,8.045977011494253,3,50,141,8.730578675934904,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,96.0,15.0,7.291666666666667,5,45,136,10.894920406088266,jeune,t^ete de chat,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,80.0,15.0,7.5,10,51,147,6.513543424341509,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,74.0,15.0,9.45945945945946,9,54,165,4.042015798518186,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,91.0,15.0,7.692307692307692,8,54,169,4.042015798518186,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,80.0,15.0,10.0,6,57,178,6.927091535462086,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,87.0,15.0,6.8965517241379315,8,62,182,6.927091535462086,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,95.0,15.0,8.421052631578947,6,62,187,5.529566374542675,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,100.0,15.0,8.0,5,62,192,5.529566374542675,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,43.0,15.0,18.6046511627907,8,68,197,10.157349399317718,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,33.0,5.0,21.21212121212121,7,72,224,9.005392438629013,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,37.0,15.0,16.216216216216218,12,68,219,5.629618499446502,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,46.0,15.0,13.043478260869565,11,68,221,4.705143079766827,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,39.0,15.0,15.384615384615383,14,68,221,4.705143079766827,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
15.0,3.0,67.0,15.0,22.388059701492537,13,61,225,4.864977749472179,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.5,57.0,15.0,10.526315789473685,17,60,218,5.61562115598842,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,62.0,15.0,11.290322580645162,19,54,212,5.008540435876876,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
15.0,3.0,90.0,15.0,16.666666666666668,15,59,222,3.8169788278546477,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,2.5,44.0,15.0,22.727272727272727,16,55,216,3.8169788278546477,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,41.0,15.0,19.51219512195122,18,58,206,4.5899891850281165,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,37.0,15.0,16.216216216216218,17,53,197,4.5899891850281165,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.5,33.0,15.0,18.18181818181818,15,54,193,3.7720494930917963,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
14.0,1.0,120.0,15.0,11.666666666666668,15,54,203,3.7720494930917963,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.0,115.0,15.0,10.434782608695652,15,53,219,5.5897623509205285,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.0,115.0,15.0,10.434782608695652,13,61,190,7.150437793985999,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,1.0,126.0,15.0,7.936507936507937,14,48,136,6.874352391295563,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,44.0,15.0,15.909090909090908,14,45,126,2.973618728288742,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,3.0,41.0,15.0,24.390243902439025,14,40,119,2.973618728288742,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,3.0,43.0,15.0,23.25581395348837,14,37,112,6.688953867950597,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,74.0,15.0,10.81081081081081,11,33,107,3.9538879924128216,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,63.0,15.0,11.11111111111111,8,34,107,3.48631626374236,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,68.0,15.0,10.294117647058822,11,34,110,3.48631626374236,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,72.0,15.0,8.333333333333334,12,33,112,6.295744036952744,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,68.0,15.0,11.76470588235294,11,39,131,4.763221246922988,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,77.0,15.0,10.38961038961039,8,42,137,4.763221246922988,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.5,60.0,15.0,13.333333333333334,9,44,144,3.3468190773819635,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,62.0,15.0,11.290322580645162,9,44,149,1.7315340018403167,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,55.0,15.0,10.909090909090908,9,46,149,1.7315340018403167,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,74.0,15.0,8.108108108108109,11,44,157,6.925568541720323,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.5,65.0,15.0,12.307692307692307,12,45,170,7.823802469629813,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,60.0,15.0,10.0,11,35,181,3.4143353155933807,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.5,71.0,15.0,8.450704225352114,12,39,181,3.4143353155933807,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,76.0,15.0,10.526315789473685,11,49,191,5.550804657165251,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.5,73.0,15.0,10.95890410958904,14,46,190,3.9469665531217992,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,59.0,15.0,10.16949152542373,13,51,192,3.9469665531217992,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,62.0,15.0,9.67741935483871,11,53,194,6.7712976847345265,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,75.0,15.0,8.0,11,47,183,5.768786926132771,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,64.0,15.0,9.375,14,47,182,5.768786926132771,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,77.0,15.0,10.38961038961039,11,39,178,4.695000596269122,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,65.0,15.0,10.769230769230768,12,36,175,1.9319182643095112,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,49.0,15.0,14.285714285714286,11,37,174,1.9319182643095112,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
5.0,2.5,64.0,15.0,7.8125,12,32,170,5.515397332016246,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.5,62.0,15.0,9.67741935483871,12,37,155,5.432500536800382,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,75.0,15.0,9.333333333333334,10,37,150,5.432500536800382,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,62.0,15.0,9.67741935483871,9,40,145,7.354630059204893,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,3.0,60.0,15.0,18.333333333333336,4,22,86,10.348170553138273,jeune,c'ep'ee,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,45.0,15.0,20.0,5,16,79,7.710255355251127,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.5,101.0,15.0,11.881188118811881,5,15,75,4.37865011146849,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,39.0,15.0,17.94871794871795,5,12,74,4.37865011146849,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,1.5,110.0,15.0,7.2727272727272725,3,14,72,9.274479172456587,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,49.0,15.0,14.285714285714286,3,14,66,9.274479172456587,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
13.0,1.5,96.0,15.0,13.541666666666668,5,13,60,6.175492768276924,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,1.5,117.0,15.0,9.401709401709402,4,16,59,6.175492768276924,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
5.0,3.0,46.0,15.0,10.869565217391305,5,15,55,8.261971701940126,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,42.0,15.0,16.666666666666668,4,17,57,12.983761979374714,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,3.0,55.0,15.0,21.818181818181817,7,19,58,6.751960654906999,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,4.0,51.0,15.0,19.607843137254903,7,21,59,6.751960654906999,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,46.0,15.0,15.217391304347826,9,21,61,5.166742828930006,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,2.0,110.0,15.0,10.0,8,20,56,4.348782222758315,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,2.0,94.0,15.0,11.702127659574469,7,20,56,4.0632805579092,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,2.0,117.0,15.0,9.401709401709402,8,21,57,4.0632805579092,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,70.0,15.0,10.0,9,22,56,5.4925962243769595,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,48.0,15.0,18.75,8,23,56,10.441842546574934,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,0.5,83.0,15.0,10.843373493975903,7,23,54,4.754931108546544,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,55.0,15.0,16.363636363636363,7,25,53,4.754931108546544,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,43.0,15.0,13.953488372093023,7,24,51,4.043330020161249,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,115.0,15.0,6.9565217391304355,8,23,51,4.043330020161249,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,84.0,15.0,7.142857142857143,7,23,50,5.170358011841904,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,1.0,134.0,15.0,7.462686567164178,8,23,51,5.170358011841904,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,43.0,15.0,16.27906976744186,9,25,53,3.0877890097168823,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,38.0,15.0,18.42105263157895,9,24,54,3.0877890097168823,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,37.0,15.0,18.91891891891892,10,24,55,4.802030147574526,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,2.0,110.0,15.0,10.909090909090908,9,24,56,4.750131924275075,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.5,110.0,15.0,10.909090909090908,9,23,58,4.750131924275075,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.0,115.0,15.0,10.434782608695652,9,22,61,7.95522532039463,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,40.0,15.0,15.0,7,22,62,4.969197265013337,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,1.0,113.0,15.0,7.964601769911505,8,23,65,4.969197265013337,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.5,57.0,15.0,14.035087719298247,7,25,66,4.4696325408710935,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,1.0,110.0,15.0,9.09090909090909,7,26,66,4.4696325408710935,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,45.0,15.0,17.77777777777778,8,25,64,5.507391967093682,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,45.0,15.0,17.77777777777778,10,25,62,5.507391967093682,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,43.0,15.0,16.27906976744186,12,26,63,7.496346957064047,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,3.0,104.0,15.0,11.538461538461538,9,27,64,6.115022751094543,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,35.0,15.0,20.0,11,29,63,6.115022751094543,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,36.0,15.0,16.666666666666668,10,29,64,3.684801112739491,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,37.0,15.0,16.216216216216218,10,27,67,3.684801112739491,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,47.0,15.0,14.893617021276597,10,27,67,3.75579360566321,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,1.5,120.0,15.0,7.5,11,24,61,4.568962381944024,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,50.0,15.0,16.0,10,24,60,4.568962381944024,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,45.0,15.0,17.77777777777778,7,22,58,8.195102792327548,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,48.0,15.0,16.666666666666668,6,21,54,8.228718240706849,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,88.0,15.0,10.227272727272727,5,20,49,4.937214604095732,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,86.0,15.0,10.465116279069768,6,19,46,4.937214604095732,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,4.0,58.0,15.0,17.24137931034483,6,18,44,8.083597342681124,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,1.0,59.0,15.0,15.254237288135593,6,16,40,6.979952453224748,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,48.0,15.0,14.583333333333334,6,15,40,4.711556859983807,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,65.0,15.0,10.769230769230768,5,15,41,4.711556859983807,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,1.5,75.0,15.0,13.333333333333334,9,37,131,2.346716638262788,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,72.0,15.0,11.11111111111111,10,38,135,2.346716638262788,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,0.5,100.0,15.0,7.0,10,41,140,4.9218117497320995,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,1.0,105.0,15.0,6.666666666666666,10,40,149,4.9218117497320995,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,81.0,15.0,9.876543209876543,6,48,170,4.096353658160553,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,1.0,92.0,15.0,8.695652173913043,9,50,175,4.096353658160553,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,1.0,120.0,15.0,9.166666666666668,8,48,176,4.994968185329398,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,50.0,15.0,18.0,8,47,176,5.665314675080755,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,2.0,82.0,15.0,12.195121951219512,10,54,182,3.3013047027841234,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
